gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
PRKACG,0.026322858584672718,9.485046287006066,0.6295644744519711,0.5299392324865233,0.7203365615235975,-6.022362242541253
SOX2,0.0240563478912713,9.550707362292794,0.6257834414230561,0.5324099110658977,0.7223386933530281,-6.0600293961780585
IL5,-0.027684995685316575,9.485777200685192,-0.6256521381229816,0.5324958156107511,0.7223386933530281,-6.019620277685523
DLL4,-0.030056071829069022,9.45201627130253,-0.625027498574205,0.5329045800162158,0.7223386933530281,-6.021874960628515
NFKBIE,0.0315275270366068,9.458333879507327,0.62487680055966,0.5330032208662212,0.7223386933530281,-6.009873164188171
INHBB,0.027120115495944303,9.531636081004054,0.623557530408186,0.5338671600475454,0.7229699945162883,-6.052980030031857
PRKACB,-0.024755926294790138,9.483127266460764,-0.6216791085399596,0.5350984978016314,0.7240975201250095,-6.013813619409255
TNFSF15,-0.02546481697026044,9.458622801414398,-0.6198592376870329,0.5362928321941454,0.7250715189088336,-6.017551692835849
RPS6KA6,-0.02787439518020607,9.536557376635123,-0.6187639055996997,0.5370123231112368,0.7250715189088336,-6.03145711252437
FGF22,-0.03615109145209454,9.539431423976197,-0.6185059179743198,0.5371818587621954,0.7250715189088336,-6.0373197845456135
ITPK1,-0.04514164092862124,9.3947807812888815,-0.617924880928051,0.5375637846695724,0.7250715189088336,-5.992390029423165
DDIT4,-0.03102948681720922,9.567567332785003,-0.617120978961212,0.5380924306863137,0.7250715189088336,-6.046339382029129
NOTCH3,-0.02918418229750617,9.504955748278935,-0.6169363486886812,0.5382138807759403,0.7250715189088336,-6.011889234850283
ELANE,-0.05203856042988081,9.593869315704021,-0.6159968690228398,0.5388320871407863,0.7253662492569815,-6.060231186971548
PAX5,-0.027829158830333,9.537258348116818,-0.6134118286350997,0.5405349765207206,0.7271196424900953,-6.050574057927967
CNOT2,-0.02374229366665642,9.522039665247458,-0.612450017617851,0.5411692603434172,0.7272370491040424,-6.056623815007978
GNAS,0.03712104550593611,9.536944871409272,0.612065143851548,0.5414231775267981,0.7272370491040424,-6.045581942527103
SRP54,-0.029458912229736112,9.441890548399046,-0.6112250527371942,0.5419776291040054,0.7274437357375269,-5.996078545934428
TNFRSF8,0.024934991408839653,9.537233914176712,0.610408980775811,0.542516502104452,0.7276292229111411,-6.069407507952311
TECR,0.02814516505053262,9.538082812969618,0.6059308789929725,0.5454782993573459,0.7308450499091078,-6.037679443756036
CACNA2D3,0.023400558534739206,9.483146445079553,0.6055673347260847,0.5457191011435849,0.7308450499091078,-6.046001328858064
KLRK1,0.025760109304653504,9.471029155069804,0.6040469248334353,0.5467267558272211,0.7310543213166174,-6.0296166826424145
TFRC,0.024229076007928063,9.505783526474946,0.6040167743318121,0.5467467475388306,0.7310543213166174,-6.055001744842577
GAGE1,-0.029795577334978347,9.478502145234629,-0.6035096591512604,0.5470830521306624,0.7310543213166174,-6.024915423858469
LILRB2,-0.057968337766240004,9.800936464985044,-0.6026086283110671,0.5476808455438235,0.7313150114026348,-6.225824623392736
PPP2R2C,-0.02635218163604599,9.616017194226371,-0.5983086102493117,0.5505381995984342,0.7342428443315222,-6.082336273066279
PRUNE1,-0.028574851071946458,9.498199613645781,-0.5980922995146088,0.5506821332486417,0.7342428443315222,-6.02407599904646
TPO,-0.02474564052474747,9.528991046828686,-0.5955684792489081,0.5523628698942608,0.735943486227423,-6.08176232211983
ITGA1,-0.02683467911802612,9.424173069800785,-0.5933785240035993,0.5538233270616753,0.7373483591964826,-5.999738512886793
GIMAP4,0.026367875994048082,9.460137676806195,0.5912026937123068,0.5552762533107168,0.7387411545877375,-6.036708679306273
NFE2L2,0.026447362268052527,9.491459937412689,0.587544979161938,0.5577229488820017,0.7409748257525225,-6.063509569719283
PLCB1,-0.027215605265943785,9.554900436260896,-0.5866807240552688,0.5583018339694066,0.7409748257525225,-6.0837702550865584
PLA2G4C,-0.023862139587341503,9.534503994380378,-0.586631256330341,0.5583349767779011,0.7409748257525225,-6.072378615119592
LYN,0.025860428120591184,9.547703453229202,0.5862546956005217,0.558587299810134,0.7409748257525225,-6.07953532082246
PIN1,-0.046930194532406516,9.427616981572482,-0.5850145346257634,0.5594186931695928,0.7413663222565396,-6.038235858688409
LCOR,0.02195121772546066,9.508984965481417,0.5843062107634311,0.5598938194371303,0.7413663222565396,-6.082063757115295
LEFTY1,-0.027769533461433273,9.518716185694238,-0.5839882628252755,0.5601071553612182,0.7413663222565396,-6.046428486292081
BCAT1,-0.02067265121648454,9.512755033374807,-0.5826076903855752,0.5610339497550805,0.742052187003078,-6.064945141740807
LAMA5,-0.027278176226909354,9.561747199529364,-0.5805943117304787,0.5623868967469443,0.7423657846384507,-6.068344225670562
TSC1,0.027290490225165047,9.486944309303695,0.5804743785745207,0.5624675394349024,0.7423657846384507,-6.0521590295210554
TDO2,-0.02459362216853875,9.528705637621165,-0.5803495746404282,0.5625514632065818,0.7423657846384507,-6.057623583484073
LAG3,-0.025477146738959674,9.505824066752307,-0.579822120546038,0.5629062144532746,0.7423657846384507,-6.054036154100675
POLD1,0.023913439228420427,9.498598604884952,0.5777547959444548,0.56429769076121294,0.7436608174327741,-6.053999592895817
INPP5D,0.02512649877573858,9.502348376522514,0.5765873183355995,0.5650842356795098,0.7441573400971645,-6.0881122949663595
PTPN11,-0.02371309366596694,9.531536670863863,-0.5752505783787565,0.5659854680975496,0.7448040652646015,-6.064016004840951
FGF18,-0.02668212857283643,9.474947450233426,-0.5733932258469768,0.5672388541960689,0.7459129320927307,-6.049787374917685
CCNB3,-0.025436547968600665,9.49823129669108,-0.5716271414792877,0.5684318946636073,0.7469408977634667,-6.0503912395998745
FAP,-0.0280940855843971,9.46224203816769,-0.5705702749725227,0.5691464172703775,0.7473390410433879,-6.0385882222713025
TP73,0.024126804988429357,9.516313721530532,0.5698535055590168,0.5696312546341294,0.74743523006906,-6.066983138925262
PTPRR,-0.02342890016639711,9.527593778572694,-0.567450971232711,0.5712578277686846,0.7478892790512648,-6.068255921074375
ISG15,-0.05704304512949934,9.511306369617435,-0.5673419323625051,0.5713317026158266,0.7478892790512648,-6.063963163672926
ATOX1,-0.025167392991770655,9.541739644934562,-0.5672541031040044,0.5713912110923405,0.7478892790512648,-6.0988261243559245
HACD2,-0.023923189408366127,9.412999326585172,-0.5655273183718835,0.572561793918765,0.7478892790512648,-6.008001979626405
CD3G_CTL,0.13497230306537775,9.96537258605187,0.5654152333492221,0.5726378157928872,0.7478892790512648,-6.1059658423637675
DEPTOR,0.023734477523990227,9.552903984202441,0.5651050399387082,0.572848230277089,0.7478892790512648,-6.086061700283638
TFE3,0.028453964289822296,9.453703043771029,0.5650875062180183,0.572860125088276,0.7478892790512648,-6.042413262033515
SYCP1,0.026951011500376466,9.530428846385513,0.5639648913734446,0.5736219491836405,0.7483458762338298,-6.0803155635449615
SEMG1,-0.024209340254861225,9.472028046253739,-0.5628293063432179,0.5743930681494291,0.7488139352184948,-6.04708373529528
MSR1,-0.029333096491408164,9.40893096168839,-0.5600697224612574,0.5762690262201529,0.7507206252624086,-6.01586192185184
HDC,-0.025846868267364893,9.405901135255588,-0.5583528718187304,0.5774376083961703,0.7517037253386704,-6.010087219577296
IL23R,-0.023151040001516146,9.459044308116354,-0.5551471755049056,0.5796225921006775,0.7538885863174328,-6.063581575983721
CRP,-0.023738989159654587,9.495083042500127,-0.5540655432514752,0.580360709217848,0.7538885863174328,-6.06890361270363
CEACAM6,-0.023659637250364275,9.566306466340802,-0.5540645786642929,0.5803613676606669,0.7538885863174328,-6.082340513303362
PSMC4,-0.026790046447844676,9.515437385186965,-0.5523998372186603,0.581498273556442,0.754825493051107,-6.079664709899366
RAG1,0.025359359813965344,9.510163656094385,0.5515189459440869,0.5821002880357073,0.7550672307663175,-6.079859482461272
MLANA,-0.020422673103857987,9.496209371533968,-0.5508687462642544,0.582544832921918,0.7551045086268402,-6.068629506929162
PDCD1,-0.021534329134186996,9.618532199109213,-0.5489382297696601,0.5838656792731217,0.7562448577892154,-6.099032266060172
CACNA1E,0.026553505049701737,9.448289278251877,0.5483276742325679,0.5842837102744673,0.7562448577892154,-6.045925195266584
FH,-0.025070062796646878,9.463941010082467,-0.5477579852739741,0.5846738878502524,0.7562448577892154,-6.046552248210369
NR3C1,0.025872821964742457,9.498302323300022,0.5462100674834808,0.5857346678163489,0.7570776916402061,-6.082165350157062
NFIL3,0.01976063718995108,9.511470230309648,0.5389423841518398,0.5907271959838686,0.7629876158653666,-6.094854152271841
PTCH1,-0.026658919890954775,9.498563856842688,-0.5376645417975455,0.5916070488474883,0.7635809528834674,-6.075143651965645
LAMB3,-0.024448381993255767,9.479741414116663,-0.5369197823162438,0.5921201301033462,0.7637003950764749,-6.046280037429508
IDH2,-0.021956074826816024,9.465844750637574,-0.5354856466897369,0.5931087184259807,0.7644325285036061,-6.0544763934684624
NDC80,-0.025399957754637232,9.494119921263943,-0.5346834385996165,0.5936620349766831,0.7646030180976288,-6.068580963134648
PPARG,-0.019642456269770858,9.51724410553936,-0.5304039217854442,0.5966178210247439,0.7677052562227532,-6.1019438991968755
MPPED1,-0.024125375549921693,9.472996875839863,-0.5299724567347185,0.5969162014242992,0.7677052562227532,-6.067960729189229
CD6_CTL,0.16274701581793188,10.002880288895797,0.5277775636427369,0.5984351442389739,0.7691140990360769,-5.930610324888227
CLEC4A,-0.023091122798036115,9.430836449236244,-0.5247934155880755,0.6005031157152232,0.7707896843310809,-6.0302517771237865
CTCFL,-0.023803293928178988,9.485182852085481,-0.5246713466325956,0.6005877771632596,0.7707896843310809,-6.072053043146149
KDR,-0.022655596592609812,9.57133695445926,-0.5228625228947782,0.6018429326949253,0.7713652912794308,-6.0991355044418505
LAMP2,0.020399237594124316,9.407134973801337,0.5228007726291569,0.6018858027218906,0.7713652912794308,-6.044941637054094
DGLUCY,0.023641403363399222,9.476258980031183,0.5204750321777902,0.6035014559806975,0.7728904400993982,-6.057413271351812
HELLS,0.024076694502805362,9.508234703093565,0.5172102310440322,0.6057727753538781,0.7752525440751533,-6.085839128451918
EGR1,0.019914195605429938,9.47264303653178,0.5144090146900466,0.6077246544909594,0.7767016269617396,-6.078165059162914
GRIN2A,0.021901738590215537,9.499156941125468,0.5143576536992179,0.6077604691148855,0.7767016269617396,-6.100459707141197
POU5F1,-0.025830618539985837,9.465984354245514,-0.5123703456383739,0.609146971903131,0.7774329139464895,-6.070204690567958
USP9Y,0.021871495656285222,9.49942404926726,0.512310285403283,0.6091888967763517,0.7774329139464895,-6.108940479195089
TICAM1,-0.026274370285615883,9.562587437149036,-0.5084384824467114,0.6118943281411271,0.7803371488091901,-6.123969634780493
APC,0.024231087453866974,9.505799705896187,0.507616439875002,0.6124694228123404,0.780522436369972,-6.102948052394569
CCNE2,-0.022824176897817152,9.426442750751594,-0.5061653899755988,0.6134851546895792,0.7812686121432509,-6.07023494930716
NFKBIZ,0.020658357508455866,9.515061268968092,0.5051319797754916,0.6142089970191364,0.7815399194479745,-6.112135257084639
RHOA,-0.021481796471578888,9.496499544207472,-0.5040963790462106,0.6149347547204229,0.7815399194479745,-6.099475917043366
CCL19,0.022594106445770222,9.516641459244786,0.5038565933342197,0.6151028528874705,0.7815399194479745,-6.117703633231615
TMEFF2,-0.025783210619883545,9.547647313829419,-0.5034047729588046,0.6154196502261032,0.7815399194479745,-6.12217575600725
CD24,0.021402177639857956,9.457195827968002,0.5015389508658074,0.6167286522886788,0.7826549493754303,-6.075779072569684
NCAM1,-0.019309791964738324,9.46725077701338,-0.4987324701220393,0.6186999093305463,0.784608264905218,-6.075306474494723
ROBO4,-0.023829410136632014,9.51212402842427,-0.4935305004530847,0.6223610747270837,0.7873363079815758,-6.091154570880967
FCGRT,0.024642312551234318,9.623983200916081,0.49341498631007336,0.6224424816382295,0.7873363079815758,-6.151248273675165
CEBPA,0.02474427832113108,9.433397666043852,0.4923351682047263,0.6232036931738054,0.7873363079815758,-6.063427707473125
GNAQ,-0.018855344678420007,9.466835924010942,-0.4923034013823246,0.6232260931754131,0.7873363079815758,-6.087795387581426
WNT4,-0.020638102333751112,9.51000695937331,-0.4917273899098272,0.6236323219535952,0.7873363079815758,-6.1231777825767795
NRAS,-0.022022361185446735,9.460630321617549,-0.4916504704529986,0.6236865777140336,0.7873363079815758,-6.079440351409561
NCF4,-0.021942315254051055,9.452932570474838,-0.4911545546026508,0.6240364254635454,0.7873363079815758,-6.079022247525812
IRF4,-0.022259031228974498,9.557125944198141,-0.49075332410930833,0.6243195393686505,0.7873363079815758,-6.1086049651701035
TAF3,-0.020752354718038598,9.465404843706992,-0.488864179050845,0.6256532992628675,0.7877992663778758,-6.081290396947514
FLNA,0.02418928222236269,9.50888269672291,0.4883709449980569,0.6260017326903092,0.7877992663778758,-6.122481178540715
SLAMF6,-0.022197715578925584,9.524857909936681,-0.4879467160135808,0.6263014866244394,0.7877992663778758,-6.128722564873788
TIRAP,0.026379565887207974,9.462719212990587,0.48777634811956505,0.6264218836176502,0.7877992663778758,-6.080679359574595
KMT2D,-0.017335732706149423,9.52336274567331,-0.48522961796944014,0.6282228252236489,0.7890260176733065,-6.099513899794286
NLRC5,-0.016365649054995088,9.520206621706826,-0.48516816283747705,0.6282663114292958,0.7890260176733065,-6.11323705341648
GNG7,-0.022338842636746264,9.454572977425412,-0.4828037350248275,0.6299403902999079,0.790111022171098,-6.082645336972577
ICOSLG,-0.021810486039780183,9.501805945298452,-0.4818838020751586,0.630592247468468,0.790111022171098,-6.119258473487638
IL22RA2,-0.024067561474224185,9.448362776975777,-0.48131335868498304,0.6309966050686979,0.790111022171098,-6.094222276869015
OASL,0.021280221059822538,9.497061848503877,0.4813023311644037,0.6310044230034533,0.790111022171098,-6.093504510816251
GOT1,0.019878388386563486,9.575468948582577,0.480877457351519,0.6313056680452991,0.790111022171098,-6.143287035227419
ACTA2,-0.02652275474902473,9.602118983735965,-0.47862984882055143,0.6329003011550971,0.7915612581939782,-6.12880917643391
ACVR2A,0.02198071602737151,9.411410600664322,0.4768239421762814,0.6341828059111254,0.7926193912832786,-6.064011525855233
FAAP24,0.019080088770662404,9.507779553196677,0.47555367498455653,0.635085579892638,0.7929676795491262,-6.113893427707886
C1R,-0.019299332641042926,9.499602738895426,-0.47520315832441234,0.635334787303953,0.7929676795491262,-6.109219358549066
HHEX,-0.019644139866526033,9.48996344577044,-0.47222229070978206,0.6374557836265087,0.7949997438600921,-6.125433893339844
TSHR,-0.018812818816601216,9.494291856036748,-0.4711254837069682,0.6382369585008525,0.7949997438600921,-6.102573574242485
COL1A1,0.09182382222116169,10.003075879171554,0.47107036519866824,0.6382762260726951,0.7949997438600921,-6.356486379819134
LAMC2,0.01844082366033868,9.52183402393531,0.46971405012004386,0.6392428158168274,0.7951371125963688,-6.131789954668247
CACNG1,-0.024123474326607504,9.398570962354198,-0.4696868366500282,0.6392622160741731,0.7951371125963688,-6.053876639066914
COL4A4,-0.02058030961815182,9.522352460358698,-0.46725082794765926,0.6409998349678367,0.7960413803659517,-6.11717437878678
IL1RL1,-0.01821054753743566,9.51806622466531,-0.46689312839538033,0.641255151785727,0.7960413803659517,-6.126572650786117
IFNAR2,-0.0203569795327125,9.440953071733727,-0.46682433198370155,0.6413042618256539,0.7960413803659517,-6.069284435998916
IL3,-0.0218034058284464,9.50915377488301,-0.46620694108555344,0.6417450547542969,0.7960444121815595,-6.116588654646246
CACNB2,0.016759449001331035,9.529725613705908,0.4652749454928146,0.6424107046882264,0.7963261704531188,-6.127706430007508
CCL20,-0.021412006266086497,9.501021929372722,-0.46369457301682165,0.6435401014528791,0.7968592005274999,-6.129203920080058
IL7,-0.02163568832237892,9.466576226134471,-0.4630017595101779,0.6440354759583454,0.7968592005274999,-6.115751188725078
AURKA,-0.022679492537472683,9.450109891744113,-0.4628316846969366,0.6441571070343446,0.7968592005274999,-6.080456428515122
