gene_symbol,sample,norm_exp
REN,S18-6943,0.9079485216122722
RICTOR,NMS22-13453,2.808649773588353
RICTOR,NMS22-28934,3.030445890528093
RICTOR,NMS23-1947,2.6396657481551746
RICTOR,NMS23-471,3.1090450528655476
RICTOR,S08-25548,2.994721777618752
RICTOR,S10-479,2.7893268295072566
RICTOR,S14-11208,3.229950474131957
RICTOR,S14-9996,2.605445118544163
RICTOR,S15-16380,3.0384174703887337
RICTOR,S17-4703,2.767007363949804
RICTOR,S18-6943,2.819603153479179
RIPK1,NMS22-13453,2.6741075878388783
RIPK1,NMS22-28934,2.523941465459712
RIPK1,NMS23-1947,2.56262589414616
RIPK1,NMS23-471,2.610766594773271
RIPK1,S08-25548,2.7199689993728144
RIPK1,S10-479,2.564026577265475
RIPK1,S14-11208,2.458108820617185
RIPK1,S14-9996,2.782020895052528
RIPK1,S15-16380,2.5607910624626458
RIPK1,S17-4703,2.651839906600346
RIPK1,S18-6943,2.607101009389372
RIPK2,NMS22-13453,2.427972713608209
RIPK2,NMS22-28934,2.314793850397914
RIPK2,NMS23-1947,2.1472433595433684
RIPK2,NMS23-471,2.336799831348111
RIPK2,S08-25548,2.3527611917238307
RIPK2,S10-479,2.412443746544762
RIPK2,S14-11208,2.302590648306554
RIPK2,S14-9996,2.4697484005051664
RIPK2,S15-16380,2.2200557602513413
RIPK2,S17-4703,2.146128035678238
RIPK2,S18-6943,2.208844289340738
RIPK3,NMS22-13453,1.9191304138606144
RIPK3,NMS22-28934,1.875234946450165
RIPK3,NMS23-1947,1.6033609243483804
RIPK3,NMS23-471,1.8573928109209012
RIPK3,S08-25548,2.001820217038328
RIPK3,S10-479,2.1528995963937474
RIPK3,S14-11208,1.5567847823070253
RIPK3,S14-9996,1.9082704994957238
RIPK3,S15-16380,1.6285932558512592
RIPK3,S17-4703,1.7803893284709529
RIPK3,S18-6943,1.8600383898071935
RNLS,NMS22-13453,1.842546836495015
RNLS,NMS22-28934,1.8057047044338643
RNLS,NMS23-1947,1.8567288903828827
RNLS,NMS23-471,1.9587549498690895
RNLS,S08-25548,1.9214263410152654
RNLS,S10-479,1.1017470739463662
RNLS,S14-11208,1.8793826371743427
RNLS,S14-9996,1.77662855342015
RNLS,S15-16380,1.9465013905695876
RNLS,S17-4703,1.8062478271957902
RNLS,S18-6943,1.9807757739626217
ROBO4,NMS22-13453,2.439900852983485
ROBO4,NMS22-28934,2.0119508660593985
ROBO4,NMS23-1947,2.045401222995842
ROBO4,NMS23-471,1.9807757739626217
ROBO4,S08-25548,1.9965554496333653
ROBO4,S10-479,2.3194183890477276
ROBO4,S14-11208,1.7651467901080253
ROBO4,S14-9996,2.634829802373899
ROBO4,S15-16380,2.3100982718561998
ROBO4,S17-4703,2.137417414990392
ROBO4,S18-6943,2.2040385448055306
ROCK1,NMS22-13453,2.8331024684821244
ROCK1,NMS22-28934,2.892200379489421
ROCK1,NMS23-1947,2.843718517399114
ROCK1,NMS23-471,2.8019111195144366
ROCK1,S08-25548,2.8977864865927794
ROCK1,S10-479,2.4394905903896835
ROCK1,S14-11208,2.868050477034094
ROCK1,S14-9996,2.7395169663954357
ROCK1,S15-16380,2.9673186006821317
ROCK1,S17-4703,2.7356228491011567
ROCK1,S18-6943,2.7853867879295953
ROR2,NMS22-13453,2.755188585608325
ROR2,NMS22-28934,2.712253943053792
ROR2,NMS23-1947,3.181629245019354
ROR2,NMS23-471,2.917111472493697
ROR2,S08-25548,3.2907044670122274
ROR2,S10-479,2.9880235619286597
ROR2,S14-11208,3.357877699229873
ROR2,S14-9996,2.937718443617264
ROR2,S15-16380,3.27748314747818
ROR2,S17-4703,3.0908010224704743
ROR2,S18-6943,2.975013397518679
RORC,NMS22-13453,1.395501124305626
RORC,NMS22-28934,1.737749073891557
RORC,NMS23-1947,2.3492386626881268
RORC,NMS23-471,1.5715923833613072
RORC,S08-25548,1.9577030415488315
RORC,S10-479,2.2441038633765076
RORC,S14-11208,0.9025467793139914
RORC,S14-9996,0.9666109866819343
RORC,S15-16380,0.9670797341444971
RORC,S17-4703,1.8758133888397577
RORC,S18-6943,1.9470414052552203
RPL23,NMS22-13453,4.565502133784162
RPL23,NMS22-28934,4.698364349427608
RPL23,NMS23-1947,4.844485873974379
RPL23,NMS23-471,4.7802102738096615
RPL23,S08-25548,4.437837888441602
RPL23,S10-479,4.294895017997117
RPL23,S14-11208,4.545242771776188
RPL23,S14-9996,4.36960487779543
RPL23,S15-16380,4.353100129112649
RPL23,S17-4703,4.411968348219607
RPL23,S18-6943,4.629525599365441
RPL7A,NMS22-13453,4.3008505949941664
RPL7A,NMS22-28934,4.4824583768147095
RPL7A,NMS23-1947,4.298576261875982
RPL7A,NMS23-471,4.513268486808095
RPL7A,S08-25548,4.39046312924473
RPL7A,S10-479,3.984269360339666
RPL7A,S14-11208,4.1999725442644085
RPL7A,S14-9996,4.193893398213467
RPL7A,S15-16380,4.155292605845254
RPL7A,S17-4703,4.555498674454159
RPL7A,S18-6943,4.340852833515381
RPS6KB1,NMS22-13453,2.430381470282939
RPS6KB1,NMS22-28934,2.3763944420372662
RPS6KB1,NMS23-1947,2.203875623277334
RPS6KB1,NMS23-471,2.430155711970019
RPS6KB1,S08-25548,2.477801116988149
RPS6KB1,S10-479,2.477150206720067
RPS6KB1,S14-11208,2.5220528008688223
RPS6KB1,S14-9996,2.271330371066159
RPS6KB1,S15-16380,2.548880562637515
RPS6KB1,S17-4703,2.265949289950624
RPS6KB1,S18-6943,2.336699830315662
RPTOR,NMS22-13453,2.279598509904568
RPTOR,NMS22-28934,2.2653603521018306
RPTOR,NMS23-1947,2.1693510904924183
RPTOR,NMS23-471,2.286703412934269
RPTOR,S08-25548,2.5131243366382763
RPTOR,S10-479,2.5925986289061314
RPTOR,S14-11208,2.6342857756250484
RPTOR,S14-9996,2.499851973267187
RPTOR,S15-16380,2.9157796108230554
RPTOR,S17-4703,2.599457298487362
RPTOR,S18-6943,2.488860816107981
RRM2,NMS22-13453,2.6889356851764807
RRM2,NMS22-28934,2.4089349586788016
RRM2,NMS23-1947,2.8072305093124923
RRM2,NMS23-471,2.926141719146015
RRM2,S08-25548,2.556157711807152
RRM2,S10-479,2.6363976179098505
RRM2,S14-11208,2.801314509257647
RRM2,S14-9996,3.047539647860843
RRM2,S15-16380,2.5581683658698964
RRM2,S17-4703,2.350887356343713
RRM2,S18-6943,2.3966700136885106
RSAD2,NMS22-13453,2.02271698005103
RSAD2,NMS22-28934,2.194431082563702
RSAD2,NMS23-1947,2.435175215544276
RSAD2,NMS23-471,2.192121222131705
RSAD2,S08-25548,2.213438062623771
RSAD2,S10-479,2.6607042470706794
RSAD2,S14-11208,2.257366538585015
RSAD2,S14-9996,2.414438502482157
RSAD2,S15-16380,1.6810602436318118
RSAD2,S17-4703,2.116375261179705
RSAD2,S18-6943,2.1471195760219652
RUNX3,NMS22-13453,2.400537989391946
RUNX3,NMS22-28934,2.494071067817223
RUNX3,NMS23-1947,2.3248172754538277
RUNX3,NMS23-471,2.1601382577234016
RUNX3,S08-25548,2.5899272719865474
RUNX3,S10-479,2.5540770813753886
RUNX3,S14-11208,2.3934699069951226
RUNX3,S14-9996,1.7221401254574156
RUNX3,S15-16380,2.4000196350651586
RUNX3,S17-4703,2.4946554141568607
RUNX3,S18-6943,2.3710493812622695
S100A12,NMS22-13453,1.368658712392227
S100A12,NMS22-28934,0.9444826721501687
S100A12,NMS23-1947,1.5156089492344802
S100A12,NMS23-471,1.2638726768652235
S100A12,S08-25548,1.6498214632245651
S100A12,S10-479,2.03734680356809
S100A12,S14-11208,1.4265112613645752
S100A12,S14-9996,2.1871257281017287
S100A12,S15-16380,0.9670797341444971
S100A12,S17-4703,1.0588054866759067
S100A12,S18-6943,1.938219417812743
S100A8,NMS22-13453,2.279598509904568
S100A8,NMS22-28934,2.194431082563702
S100A8,NMS23-1947,2.679191605218894
S100A8,NMS23-471,1.9948887953649106
S100A8,S08-25548,2.9070134335813265
S100A8,S10-479,2.9990086780443
S100A8,S14-11208,2.2161923023639263
S100A8,S14-9996,3.115996379742246
S100A8,S15-16380,1.5424519473759766
S100A8,S17-4703,1.4864304788544338
S100A8,S18-6943,2.7802668936021475
S100A9,NMS22-13453,3.028815169846887
S100A9,NMS22-28934,2.735031711319773
S100A9,NMS23-1947,3.3531735082273473
S100A9,NMS23-471,2.938154323837805
S100A9,S08-25548,3.372981926113362
S100A9,S10-479,3.324432682853092
S100A9,S14-11208,2.523577397132254
S100A9,S14-9996,3.5034461059452995
S100A9,S15-16380,2.168526946192689
S100A9,S17-4703,2.215082115013175
S100A9,S18-6943,3.170241173953951
SAMD9,NMS22-13453,2.4781334281005174
SAMD9,NMS22-28934,2.488874906285025
SAMD9,NMS23-1947,2.2714001204410623
SAMD9,NMS23-471,2.5610059238218987
SAMD9,S08-25548,2.348051613068358
SAMD9,S10-479,2.336379672186969
SAMD9,S14-11208,2.3174992211071315
SAMD9,S14-9996,2.3418300569205104
SAMD9,S15-16380,2.5338863982276205
SAMD9,S17-4703,2.3306775169989353
SAMD9,S18-6943,2.3610286258136726
SAMSN1,NMS22-13453,2.315487527750822
SAMSN1,NMS22-28934,2.3263153748568164
SAMSN1,NMS23-1947,2.1693510904924183
SAMSN1,NMS23-471,2.241969611913073
SAMSN1,S08-25548,2.5336322687947552
SAMSN1,S10-479,2.6446551902884936
SAMSN1,S14-11208,1.570659670021534
SAMSN1,S14-9996,2.524954049453683
SAMSN1,S15-16380,1.7278664494674891
SAMSN1,S17-4703,2.0086427475652853
SAMSN1,S18-6943,2.3071321906557802
SBNO2,NMS22-13453,2.8625130089350486
SBNO2,NMS22-28934,2.662757831681574
SBNO2,NMS23-1947,2.8645170140025917
SBNO2,NMS23-471,2.7239479764316434
SBNO2,S08-25548,3.0185715223427665
SBNO2,S10-479,3.0658932793746176
SBNO2,S14-11208,2.8123918903221656
SBNO2,S14-9996,3.0529977263889445
SBNO2,S15-16380,2.617000341120899
SBNO2,S17-4703,2.64551069135026
SBNO2,S18-6943,2.6051757084277685
SELE,NMS22-13453,2.272723234613842
SELE,NMS22-28934,1.8858133746604888
SELE,NMS23-1947,1.8417347789747436
SELE,NMS23-471,1.761927838420529
SELE,S08-25548,1.715334683792313
SELE,S10-479,1.1017470739463662
SELE,S14-11208,2.135069013823448
SELE,S14-9996,2.0473917022004433
SELE,S15-16380,1.9725268178658557
SELE,S17-4703,2.265949289950624
SELE,S18-6943,1.4709981696608736
SELL,NMS22-13453,1.9032528168939584
SELL,NMS22-28934,1.9257760538367463
SELL,NMS23-1947,1.5156089492344802
SELL,NMS23-471,1.8850217948622976
SELL,S08-25548,2.4671639659690903
SELL,S10-479,2.50055206092814
SELL,S14-11208,1.7986506454452689
SELL,S14-9996,2.0091108061322127
SELL,S15-16380,2.263541389171578
SELL,S17-4703,1.3662361237182932
SELL,S18-6943,2.3576299719567624
SELP,NMS22-13453,1.9774492273823412
SELP,NMS22-28934,2.151247237462371
SELP,NMS23-1947,1.912115729078854
SELP,NMS23-471,2.378870098398975
SELP,S08-25548,1.9085922388475693
SELP,S10-479,2.2641800750358305
SELP,S14-11208,1.6097011023793995
SELP,S14-9996,2.271330371066159
SELP,S15-16380,1.7859701251320095
SELP,S17-4703,2.0535777871252825
SELP,S18-6943,1.9966867556001715
SERPINA1,NMS22-13453,3.7177728247048223
SERPINA1,NMS22-28934,2.5652100706998118
SERPINA1,NMS23-1947,3.177415284555236
SERPINA1,NMS23-471,3.3139051667728503
SERPINA1,S08-25548,3.2620070755746178
SERPINA1,S10-479,2.5540770813753886
SERPINA1,S14-11208,3.9611832349138907
SERPINA1,S14-9996,3.359226284401814
SERPINA1,S15-16380,3.6919492136541954
SERPINA1,S17-4703,2.671145061795733
SERPINA1,S18-6943,3.16761267272753
SERPINB5,NMS22-13453,1.467312062980552
SERPINB5,NMS22-28934,1.4299136977637545
SERPINB5,NMS23-1947,1.4454485142660498
SERPINB5,NMS23-471,1.9193396367874134
SERPINB5,S08-25548,1.5434471800817002
SERPINB5,S10-479,2.336379672186969
SERPINB5,S14-11208,1.2392994791268925
SERPINB5,S14-9996,1.3895204658463773
SERPINB5,S15-16380,1.3791241460703918
SERPINB5,S17-4703,1.5241363765925686
SERPINB5,S18-6943,1.4709981696608736
SERPINH1,NMS22-13453,3.2716813292682785
SERPINH1,NMS22-28934,3.158642883414858
SERPINH1,NMS23-1947,2.6814131115934785
SERPINH1,NMS23-471,3.1837935290290407
SERPINH1,S08-25548,2.996848644970014
SERPINH1,S10-479,2.564026577265475
SERPINH1,S14-11208,3.616783139575035
SERPINH1,S14-9996,3.1447360649933325
SERPINH1,S15-16380,3.248483324082802
SERPINH1,S17-4703,3.256084840684013
SERPINH1,S18-6943,2.8184238550920786
SFRP1,NMS22-13453,2.8254261177678233
SFRP1,NMS22-28934,2.6412658371898403
SFRP1,NMS23-1947,2.431251154695155
SFRP1,NMS23-471,3.1904745715606486
SFRP1,S08-25548,3.1853438015821887
SFRP1,S10-479,2.800895706993072
SFRP1,S14-11208,3.0152842922831327
SFRP1,S14-9996,3.2265406206087097
SFRP1,S15-16380,2.947967683552738
SFRP1,S17-4703,2.8443404664111545
SFRP1,S18-6943,3.0135155433571073
SFRP4,NMS22-13453,3.298870535133429
SFRP4,NMS22-28934,3.749883888796105
SFRP4,NMS23-1947,3.6481804003967
SFRP4,NMS23-471,3.7000500534920993
SFRP4,S08-25548,3.900813212175706
SFRP4,S10-479,3.620200621535782
SFRP4,S14-11208,3.4238109084610957
SFRP4,S14-9996,3.528350978212826
SFRP4,S15-16380,3.4641391686477996
SFRP4,S17-4703,3.5140919692112744
SFRP4,S18-6943,3.714848423432181
SFXN1,NMS22-13453,2.654465333520146
SFXN1,NMS22-28934,2.790510347514547
SFXN1,NMS23-1947,2.6396657481551746
SFXN1,NMS23-471,2.9204155415536657
SFXN1,S08-25548,2.629980127733765
SFXN1,S10-479,2.5540770813753886
SFXN1,S14-11208,2.827743948885873
SFXN1,S14-9996,2.5157149264145824
SFXN1,S15-16380,2.5749105471751923
SFXN1,S17-4703,2.704176264761226
SFXN1,S18-6943,2.585483289674834
SGK1,NMS22-13453,3.273753397511795
SGK1,NMS22-28934,3.0859431353062248
SGK1,NMS23-1947,3.6269005845871014
SGK1,NMS23-471,3.084930003421357
SGK1,S08-25548,3.4591043705221405
SGK1,S10-479,3.703381667585131
SGK1,S14-11208,2.8795775242971335
SGK1,S14-9996,3.799898569422869
SGK1,S15-16380,3.088029717842714
SGK1,S17-4703,3.19147616592665
SGK1,S18-6943,3.350408910143985
SH2D1A,NMS22-13453,1.368658712392227
SH2D1A,NMS22-28934,1.8532722240206831
SH2D1A,NMS23-1947,1.6033609243483804
SH2D1A,NMS23-471,1.6698745024898025
SH2D1A,S08-25548,1.9803215860087564
SH2D1A,S10-479,2.3526840797772675
SH2D1A,S14-11208,1.1766699326681496
SH2D1A,S14-9996,1.5595475555804343
SH2D1A,S15-16380,1.1146109842321732
SH2D1A,S17-4703,1.0588054866759067
SH2D1A,S18-6943,1.7076553235311869
SHC2,NMS22-13453,2.2404493989932983
SHC2,NMS22-28934,2.1338900339856792
SHC2,NMS23-1947,1.871280972857973
SHC2,NMS23-471,2.417239121467381
SHC2,S08-25548,1.9634572601167075
SHC2,S10-479,2.4394905903896835
SHC2,S14-11208,2.1568216355916268
SHC2,S14-9996,2.531018832208792
SHC2,S15-16380,1.9071963102716016
SHC2,S17-4703,2.5387245043280378
SHC2,S18-6943,2.3643821223382075
SIGLEC1,NMS22-13453,2.596201102454085
SIGLEC1,NMS22-28934,2.379758615842701
SIGLEC1,NMS23-1947,2.5597151582714535
SIGLEC1,NMS23-471,2.551486594280516
SIGLEC1,S08-25548,2.8151060104352466
SIGLEC1,S10-479,3.1128529075531763
SIGLEC1,S14-11208,2.248855680106432
SIGLEC1,S14-9996,2.6203859367308833
SIGLEC1,S15-16380,2.3100982718561998
SIGLEC1,S17-4703,2.4218834961921063
SIGLEC1,S18-6943,2.684180849560156
SIGLEC5,NMS22-13453,1.7007902213743469
SIGLEC5,NMS22-28934,1.5800121125294244
SIGLEC5,NMS23-1947,0.8715729355458788
SIGLEC5,NMS23-471,1.1341771075767664
SIGLEC5,S08-25548,1.4225898398514822
SIGLEC5,S10-479,2.223028426972252
SIGLEC5,S14-11208,1.319314304090512
SIGLEC5,S14-9996,1.759214431234244
SIGLEC5,S15-16380,1.212187604403958
SIGLEC5,S17-4703,1.199480914862356
SIGLEC5,S18-6943,1.6240757311456826
SIGLEC8,NMS22-13453,1.2405492482825997
SIGLEC8,NMS22-28934,1.3296012483565187
SIGLEC8,NMS23-1947,1.3617278360175928
SIGLEC8,NMS23-471,1.1818435879447726
SIGLEC8,S08-25548,1.3583156400821959
SIGLEC8,S10-479,1.1017470739463662
SIGLEC8,S14-11208,1.5276299008713388
SIGLEC8,S14-9996,0.9666109866819343
SIGLEC8,S15-16380,1.3153404766272883
SIGLEC8,S17-4703,1.0588054866759067
SIGLEC8,S18-6943,1.2324878663529861
SIRPA,NMS22-13453,2.7377729050183057
SIRPA,NMS22-28934,3.0400799233742855
SIRPA,NMS23-1947,2.3586390518934643
SIRPA,NMS23-471,2.709473488816111
SIRPA,S08-25548,2.747194217689457
SIRPA,S10-479,2.2641800750358305
SIRPA,S14-11208,2.2005221918021127
SIRPA,S14-9996,2.4260881468360544
SIRPA,S15-16380,2.5515597776456116
SIRPA,S17-4703,2.7089220467775617
SIRPA,S18-6943,2.585483289674834
SIRPB2,NMS22-13453,2.2622374497415825
SIRPB2,NMS22-28934,1.9534697432534014
SIRPB2,NMS23-1947,1.8261396179359148
SIRPB2,NMS23-471,1.8573928109209012
SIRPB2,S08-25548,2.12434117077496
SIRPB2,S10-479,2.2008778457490257
SIRPB2,S14-11208,1.2676409823459156
SIRPB2,S14-9996,2.1150777166595804
SIRPB2,S15-16380,1.4519398693651029
SIRPB2,S17-4703,1.8062478271957902
SIRPB2,S18-6943,2.152624639447619
SLAMF7,NMS22-13453,1.760874638052189
SLAMF7,NMS22-28934,1.8961402514420196
SLAMF7,NMS23-1947,1.757623745908389
SLAMF7,NMS23-471,1.6069185259482912
SLAMF7,S08-25548,2.12434117077496
SLAMF7,S10-479,2.3017676694380143
SLAMF7,S14-11208,1.2676409823459156
SLAMF7,S14-9996,1.4292676664331685
SLAMF7,S15-16380,1.291590825658001
SLAMF7,S17-4703,1.4153072922255674
SLAMF7,S18-6943,2.0195316845312554
SLC11A1,NMS22-13453,2.5708697052408205
SLC11A1,NMS22-28934,1.792951708250132
SLC11A1,NMS23-1947,2.427307550746041
SLC11A1,NMS23-471,2.0409186507485244
SLC11A1,S08-25548,3.1312528561886435
SLC11A1,S10-479,2.7263848533294963
SLC11A1,S14-11208,2.035229556350212
SLC11A1,S14-9996,2.942409899659515
SLC11A1,S15-16380,2.0424179881432503
SLC11A1,S17-4703,1.87046243158892
SLC11A1,S18-6943,2.4119730576853233
SLC16A1,NMS22-13453,2.5708697052408205
SLC16A1,NMS22-28934,3.108433091820087
SLC16A1,NMS23-1947,2.6747233933723065
SLC16A1,NMS23-471,2.824047692947393
SLC16A1,S08-25548,2.5532153014021373
SLC16A1,S10-479,2.426169547035326
SLC16A1,S14-11208,3.2199798737568157
SLC16A1,S14-9996,2.506261434483984
SLC16A1,S15-16380,3.165855411130623
SLC16A1,S17-4703,3.0486592847849328
SLC16A1,S18-6943,2.595441104815296
SLC1A5,NMS22-13453,3.051831421125573
SLC1A5,NMS22-28934,3.2021339800608195
SLC1A5,NMS23-1947,2.9685016274847955
SLC1A5,NMS23-471,3.260526919580576
SLC1A5,S08-25548,3.101035265005669
SLC1A5,S10-479,2.6911257153786354
SLC1A5,S14-11208,3.097971866720445
SLC1A5,S14-9996,3.0354737658080793
SLC1A5,S15-16380,3.2540692918231118
SLC1A5,S17-4703,3.1658761610572412
SLC1A5,S18-6943,2.973363417559689
SLC2A1,NMS22-13453,1.7258299903205803
SLC2A1,NMS22-28934,1.8532722240206831
SLC2A1,NMS23-1947,2.045401222995842
SLC2A1,NMS23-471,1.639486489268586
SLC2A1,S08-25548,2.0999567342411827
SLC2A1,S10-479,2.2441038633765076
SLC2A1,S14-11208,2.2283746904219073
SLC2A1,S14-9996,1.9989999722183203
SLC2A1,S15-16380,2.2886739197645145
SLC2A1,S17-4703,1.9585161034230412
SLC2A1,S18-6943,1.890979596989689
SLC7A5,NMS22-13453,2.5132842045434782
SLC7A5,NMS22-28934,2.540454613671412
SLC7A5,NMS23-1947,2.8829739680288555
SLC7A5,NMS23-471,2.602287936100693
SLC7A5,S08-25548,3.095573806894607
SLC7A5,S10-479,2.6446551902884936
SLC7A5,S14-11208,3.0568134112936245
SLC7A5,S14-9996,3.0092851353551664
SLC7A5,S15-16380,2.038103310305898
SLC7A5,S17-4703,2.7962759134103927
SLC7A5,S18-6943,2.6203130694023407
SMAD5,NMS22-13453,2.53649531378562
SMAD5,NMS22-28934,2.674824412378713
SMAD5,NMS23-1947,2.1547282074401557
SMAD5,NMS23-471,2.857652067819292
SMAD5,S08-25548,2.664378686986738
SMAD5,S10-479,2.098955060438469
SMAD5,S14-11208,2.6162548971826043
SMAD5,S14-9996,2.531018832208792
SMAD5,S15-16380,2.765929202203141
SMAD5,S17-4703,2.7891433774642778
SMAD5,S18-6943,2.4963483557769948
SMAP1,NMS22-13453,2.817611638957548
SMAP1,NMS22-28934,2.901376576975398
SMAP1,NMS23-1947,3.0616484705599705
SMAP1,NMS23-471,2.817836305939381
SMAP1,S08-25548,2.7098124900681246
SMAP1,S10-479,3.0596504952485017
SMAP1,S14-11208,2.6605524456117786
SMAP1,S14-9996,2.851985641416387
SMAP1,S15-16380,2.8114476477669315
SMAP1,S17-4703,2.7792211910540097
SMAP1,S18-6943,2.8016094880273186
SNAI1,NMS22-13453,2.7540500381359694
SNAI1,NMS22-28934,2.337539124196711
SNAI1,NMS23-1947,2.8072305093124923
SNAI1,NMS23-471,2.290212746919529
SNAI1,S08-25548,2.9474680327367904
SNAI1,S10-479,2.9451927550292463
SNAI1,S14-11208,2.6223487473720564
SNAI1,S14-9996,3.0326389039124293
SNAI1,S15-16380,2.3238294001756694
SNAI1,S17-4703,3.282279889048851
SNAI1,S18-6943,2.597409949435367
SNCA,NMS22-13453,2.121264305229581
SNCA,NMS22-28934,1.9352048674265814
SNCA,NMS23-1947,2.1318431308046946
SNCA,NMS23-471,2.0017769670774395
SNCA,S08-25548,2.0272680424666185
SNCA,S10-479,1.1017470739463662
SNCA,S14-11208,1.645520514905874
SNCA,S14-9996,2.260262244714977
SNCA,S15-16380,2.0424179881432503
SNCA,S17-4703,1.8186876634415137
SNCA,S18-6943,1.9470414052552203
SOCS1,NMS22-13453,1.8695837077134239
SOCS1,NMS22-28934,1.9161379831071752
SOCS1,NMS23-1947,1.5469126431812426
SOCS1,NMS23-471,2.2722826442908652
SOCS1,S08-25548,1.9577030415488315
SOCS1,S10-479,1.1017470739463662
SOCS1,S14-11208,1.9697419767628543
SOCS1,S14-9996,1.7022581631620943
SOCS1,S15-16380,1.2402995820027125
SOCS1,S17-4703,2.14035088925253
SOCS1,S18-6943,2.0482086670241455
SOX10,NMS22-13453,0.9489017609702137
SOX10,NMS22-28934,1.458788881710845
SOX10,NMS23-1947,1.2579184503140584
SOX10,NMS23-471,1.4443571256560277
SOX10,S08-25548,1.2242740142942576
SOX10,S10-479,1.1017470739463662
SOX10,S14-11208,1.1766699326681496
SOX10,S14-9996,1.3455697560563922
SOX10,S15-16380,1.0346284566253203
SOX10,S17-4703,1.199480914862356
SOX10,S18-6943,1.6922298357727557
SOX11,NMS22-13453,2.106326911821966
SOX11,NMS22-28934,1.987844950171298
SOX11,NMS23-1947,2.0258381642297003
SOX11,NMS23-471,2.5153836618244467
SOX11,S08-25548,1.9338414628987213
SOX11,S10-479,2.1528995963937474
SOX11,S14-11208,1.0610753236297918
SOX11,S14-9996,1.759214431234244
SOX11,S15-16380,2.171726453653231
SOX11,S17-4703,1.5909532351879858
SOX11,S18-6943,1.6594407818703176
SOX2,NMS22-13453,0.9489017609702137
SOX2,NMS22-28934,2.509256301599564
SOX2,NMS23-1947,1.9248992640142835
SOX2,NMS23-471,2.104589527179372
SOX2,S08-25548,1.2830749747354715
SOX2,S10-479,2.1775653557474137
SOX2,S14-11208,1.2089785172762535
SOX2,S14-9996,0.9666109866819343
SOX2,S15-16380,0.9670797341444971
SOX2,S17-4703,2.2223782659449554
SOX2,S18-6943,1.520483532740792
SPIB,NMS22-13453,1.4888326343824005
SPIB,NMS22-28934,1.8418598097750611
SPIB,NMS23-1947,1.4820155764507117
SPIB,NMS23-471,1.6982745766743677
SPIB,S08-25548,1.9747879322135578
SPIB,S10-479,2.3194183890477276
SPIB,S14-11208,1.570659670021534
SPIB,S14-9996,1.4292676664331685
SPIB,S15-16380,1.1495270137543478
SPIB,S17-4703,1.2907022432878543
SPIB,S18-6943,1.9557358422776658
SPP1,NMS22-13453,4.490487462320066
SPP1,NMS22-28934,3.160312433179518
SPP1,NMS23-1947,3.977351781518619
SPP1,NMS23-471,3.706159410592455
SPP1,S08-25548,3.9757965545777405
SPP1,S10-479,3.4081127119588164
SPP1,S14-11208,3.7181112296356043
SPP1,S14-9996,3.695740774925455
SPP1,S15-16380,3.5555079806397414
SPP1,S17-4703,4.199769434161544
SPP1,S18-6943,4.5479367051505575
SPRY4,NMS22-13453,2.861624008455595
SPRY4,NMS22-28934,2.467504513625896
SPRY4,NMS23-1947,2.75263223899696
SPRY4,NMS23-471,2.553409654654352
SPRY4,S08-25548,2.6722918610684565
SPRY4,S10-479,2.6761812972342605
SPRY4,S14-11208,2.354914786058673
SPRY4,S14-9996,2.998145953578351
SPRY4,S15-16380,2.787354190433722
SPRY4,S17-4703,2.5850544459866267
SPRY4,S18-6943,2.6921327857403363
SREBF1,NMS22-13453,2.654465333520146
SREBF1,NMS22-28934,2.9103628958323444
SREBF1,NMS23-1947,2.9896678001409684
SREBF1,NMS23-471,3.0665122778565954
SREBF1,S08-25548,2.750006699477232
SREBF1,S10-479,2.9990086780443
SREBF1,S14-11208,2.571021334195744
SREBF1,S14-9996,2.8160821400283953
SREBF1,S15-16380,2.6973426980104738
SREBF1,S17-4703,2.8095799139088653
SREBF1,S18-6943,2.725495097672721
SRP54,NMS22-13453,2.423114746374851
SRP54,NMS22-28934,2.7594789799413166
SRP54,NMS23-1947,2.2598804473436593
SRP54,NMS23-471,2.5666142382391173
SRP54,S08-25548,2.5619714866442296
SRP54,S10-479,2.126780577012009
SRP54,S14-11208,2.5355599332604353
SRP54,S14-9996,2.3732063401429477
SRP54,S15-16380,2.5296997797643206
SRP54,S17-4703,2.5352181435171834
SRP54,S18-6943,2.3507711830531663
STAT1,NMS22-13453,2.9198726994787845
STAT1,NMS22-28934,2.8775325923973814
STAT1,NMS23-1947,3.0598018925402934
STAT1,NMS23-471,2.8519062485068356
STAT1,S08-25548,2.9677865854279073
STAT1,S10-479,3.229279863567773
STAT1,S14-11208,2.93422061592042
STAT1,S14-9996,2.9629089084252933
STAT1,S15-16380,3.0734507278448278
STAT1,S17-4703,2.946506302819625
STAT1,S18-6943,2.7853867879295953
STAT2,NMS22-13453,3.309161557904644
STAT2,NMS22-28934,3.2627950665875107
STAT2,NMS23-1947,3.290475363569333
STAT2,NMS23-471,3.181543478219937
STAT2,S08-25548,3.371865491977708
STAT2,S10-479,3.2141229567829845
STAT2,S14-11208,3.378940883755981
STAT2,S14-9996,3.1703145317823656
STAT2,S15-16380,3.0918849292663033
STAT2,S17-4703,3.4893776263700804
STAT2,S18-6943,3.294320702108966
STAT3,NMS22-13453,3.39846258470057
STAT3,NMS22-28934,3.404570324362194
STAT3,NMS23-1947,3.0752512485289656
