Subtype,Case ID,gene,expression
LMS,RU-14-00097 J1,RASAL3,45
LMS,RU-14-00097 J1,RASSF8,76
LMS,RU-14-00097 J1,RECK,27
LMS,RU-14-00097 J1,REM2,50
LMS,RU-14-00097 J1,RETNLB,10
LMS,RU-14-00097 J1,RGN,57
LMS,RU-14-00097 J1,RGS16,6
LMS,RU-14-00097 J1,RORA,42
LMS,RU-14-00097 J1,RORC,8
LMS,RU-14-00097 J1,RRH,103
LMS,RU-14-00097 J1,RSAD2,16
LMS,RU-14-00097 J1,RUNX1,4
LMS,RU-14-00097 J1,RUNX3,15
LMS,RU-14-00097 J1,RXFP4,33
LMS,RU-14-00097 J1,S100A2,83
LMS,RU-14-00097 J1,S100A8,6
LMS,RU-14-00097 J1,S100A9,45
LMS,RU-14-00097 J1,SAMD3,6
LMS,RU-14-00097 J1,SAMHD1,212
LMS,RU-14-00097 J1,SART1,33
LMS,RU-14-00097 J1,SART3,146
LMS,RU-14-00097 J1,SASH3,14
LMS,RU-14-00097 J1,SCGB2A2,1
LMS,RU-14-00097 J1,SCUBE2,12
LMS,RU-14-00097 J1,SELL,37
LMS,RU-14-00097 J1,SELPLG,19
LMS,RU-14-00097 J1,SEMA4A,23
LMS,RU-14-00097 J1,SEMA4D,7
LMS,RU-14-00097 J1,SEMA6A,116
LMS,RU-14-00097 J1,SERPINA1,5
LMS,RU-14-00097 J1,SERPINB5,4
LMS,RU-14-00097 J1,SERPINF1,68
LMS,RU-14-00097 J1,SERPING1,163
LMS,RU-14-00097 J1,SFN,25
LMS,RU-14-00097 J1,SFTPA1B,9
LMS,RU-14-00097 J1,SGPP2,38
LMS,RU-14-00097 J1,SH2D1A,3
LMS,RU-14-00097 J1,SH2D1B,30
LMS,RU-14-00097 J1,SH2D2A,21
LMS,RU-14-00097 J1,SIGLEC1,75
LMS,RU-14-00097 J1,SIGLEC10,11
LMS,RU-14-00097 J1,SIGLEC14,2
LMS,RU-14-00097 J1,SIGLEC15,16
LMS,RU-14-00097 J1,SIGLEC5,18
LMS,RU-14-00097 J1,SIGLEC7,29
LMS,RU-14-00097 J1,SIGLEC9,4
LMS,RU-14-00097 J1,SIRPA,33
LMS,RU-14-00097 J1,SIRPB1,33
LMS,RU-14-00097 J1,SIRPG,2
LMS,RU-14-00097 J1,SIT1,19
LMS,RU-14-00097 J1,SLA,23
LMS,RU-14-00097 J1,SLA2,8
LMS,RU-14-00097 J1,SLAMF1,12
LMS,RU-14-00097 J1,SLAMF6,8
LMS,RU-14-00097 J1,SLAMF7,9
LMS,RU-14-00097 J1,SLAMF8,23
LMS,RU-14-00097 J1,SLC19A3,14
LMS,RU-14-00097 J1,SLC22A18,22
LMS,RU-14-00097 J1,SLC2A1,10
LMS,RU-14-00097 J1,SLC30A1,66
LMS,RU-14-00097 J1,SLC31A2,25
LMS,RU-14-00097 J1,SLC39A6,95
LMS,RU-14-00097 J1,SOCS3,29
LMS,RU-14-00097 J1,SPN,15
LMS,RU-14-00097 J1,SRPX,103
LMS,RU-14-00097 J1,STARD10,8
LMS,RU-14-00097 J1,STAT1,123
LMS,RU-14-00097 J1,STAT6,151
LMS,RU-14-00097 J1,SULF1,197
LMS,RU-14-00097 J1,SYK,6
LMS,RU-14-00097 J1,SYP,9
LMS,RU-14-00097 J1,SYTL2,19
LMS,RU-14-00097 J1,TAGAP,27
LMS,RU-14-00097 J1,TAP1,35
LMS,RU-14-00097 J1,TAP2,99
LMS,RU-14-00097 J1,TAPBP,145
LMS,RU-14-00097 J1,TARP,12
LMS,RU-14-00097 J1,TBX21,22
LMS,RU-14-00097 J1,TCN2,33
LMS,RU-14-00097 J1,TCTE1,14
LMS,RU-14-00097 J1,TEK,6
LMS,RU-14-00097 J1,TERT,14
LMS,RU-14-00097 J1,TF,1
LMS,RU-14-00097 J1,TGFB1,109
LMS,RU-14-00097 J1,TGFBR2,169
LMS,RU-14-00097 J1,THEMIS,20
LMS,RU-14-00097 J1,THY1,53
LMS,RU-14-00097 J1,TIGIT,12
LMS,RU-14-00097 J1,TIMD4,18
LMS,RU-14-00097 J1,TIMP3,509
LMS,RU-14-00097 J1,TIMP4,52
LMS,RU-14-00097 J1,TMC1,1
LMS,RU-14-00097 J1,TMC6,12
LMS,RU-14-00097 J1,TMEM2,32
LMS,RU-14-00097 J1,TMEM246,12
LMS,RU-14-00097 J1,TMIGD2,12
LMS,RU-14-00097 J1,TNF,32
LMS,RU-14-00097 J1,TNFAIP3,54
LMS,RU-14-00097 J1,TNFAIP6,4
LMS,RU-14-00097 J1,TNFAIP8L2,38
LMS,RU-14-00097 J1,TNFRSF10B,17
LMS,RU-14-00097 J1,TNFRSF11A,3
LMS,RU-14-00097 J1,TNFRSF13B,4
LMS,RU-14-00097 J1,TNFRSF13C,35
LMS,RU-14-00097 J1,TNFRSF14,88
LMS,RU-14-00097 J1,TNFRSF15,30
LMS,RU-14-00097 J1,TNFRSF17,35
LMS,RU-14-00097 J1,TNFRSF18,13
LMS,RU-14-00097 J1,TNFRSF21,88
LMS,RU-14-00097 J1,TNFRSF25,17
LMS,RU-14-00097 J1,TNFRSF4,11
LMS,RU-14-00097 J1,TNFRSF8,16
LMS,RU-14-00097 J1,TNFRSF9,7
LMS,RU-14-00097 J1,TNFSF10,52
LMS,RU-14-00097 J1,TNFSF11,1
LMS,RU-14-00097 J1,TNFSF13A,28
LMS,RU-14-00097 J1,TNFSF13B,9
LMS,RU-14-00097 J1,TNFSF14,32
LMS,RU-14-00097 J1,TNFSF18,1
LMS,RU-14-00097 J1,TNFSF4,17
LMS,RU-14-00097 J1,TNFSF8,5
LMS,RU-14-00097 J1,TNFSF9,23
LMS,RU-14-00097 J1,TNK1,10
LMS,RU-14-00097 J1,TOB1,399
LMS,RU-14-00097 J1,TOX,10
LMS,RU-14-00097 J1,TOX3,15
LMS,RU-14-00097 J1,TP63,5
LMS,RU-14-00097 J1,TRAT1,23
LMS,RU-14-00097 J1,TREM1,11
LMS,RU-14-00097 J1,TREM2,23
LMS,RU-14-00097 J1,TREML1,25
LMS,RU-14-00097 J1,TREML2,14
LMS,RU-14-00097 J1,TREML4,8
LMS,RU-14-00097 J1,TRIM16,3
LMS,RU-14-00097 J1,TRIM21,100
LMS,RU-14-00097 J1,TRIM29,11
LMS,RU-14-00097 J1,TSLP,7
LMS,RU-14-00097 J1,TSPAN32,7
LMS,RU-14-00097 J1,TULP1,1
LMS,RU-14-00097 J1,TYR,1
LMS,RU-14-00097 J1,TYRO3,63
LMS,RU-14-00097 J1,TYROBP,87
LMS,RU-14-00097 J1,UBASH3A,40
LMS,RU-14-00097 J1,UBASH3B,11
LMS,RU-14-00097 J1,UBE2C,224
LMS,RU-14-00097 J1,ULBP/RAET,12
LMS,RU-14-00097 J1,VCAM1,47
LMS,RU-14-00097 J1,VEGFA,195
LMS,RU-14-00097 J1,VIM,1442.0109999999986
LMS,RU-14-00097 J1,VTCN1,56
LMS,RU-14-00097 J1,WT1,18
LMS,RU-14-00097 J1,XIST,962.0539999999892
LMS,RU-14-00097 J1,ZAP70,27
LMS,RU-14-00097 J1,ZBTB16,26
LMS,RU-14-00097 J1,ZBTB32,8
LMS,RU-14-00097 J1,ZEB1,180
LMS,RU-14-00097 J1,ZEB2,53
LMS,RU-14-00097 J1,ABCF1,62
LMS,RU-14-00097 J1,ALAS1,8
LMS,RU-14-00097 J1,C14orf102,21
LMS,RU-14-00097 J1,DAB2IP,71
LMS,RU-14-00097 J1,EEF1G,1897.0160000000033
LMS,RU-14-00097 J1,G6PD,28
LMS,RU-14-00097 J1,GAPDH,4858.0539999999455
LMS,RU-14-00097 J1,GUSB,9
LMS,RU-14-00097 J1,HPRT1,140
LMS,RU-14-00097 J1,OAZ1,810
LMS,RU-14-00097 J1,PLA2G6,8
LMS,RU-14-00097 J1,POLR1B,17
LMS,RU-14-00097 J1,POLR2A,156
LMS,RU-14-00097 J1,PPIA,36
LMS,RU-14-00097 J1,RPL19,2485.0180000000037
LMS,RU-14-00097 J1,SDHA,133
LMS,RU-14-00097 J1,STK11IP,8
LMS,RU-14-00097 J1,TBC1D10B,74
LMS,RU-14-00097 J1,TBP,66
LMS,RU-14-00097 J1,TUBB,352
LMS,RU-14-00097 J1,UBB,1545.0500000000102
LMS,RU-14-00097 J1,ZBTB34,64
LMS,RU-14-00097 J1,ZKSCAN5,12
LMS,RU-14-00097 K1,AAMP,69
LMS,RU-14-00097 K1,ABCB1,66
LMS,RU-14-00097 K1,ADAM11,47
LMS,RU-14-00097 K1,ADIPOQ,41
LMS,RU-14-00097 K1,ADORA2A,38
LMS,RU-14-00097 K1,ADORA2b,23
LMS,RU-14-00097 K1,AGGF1,64
LMS,RU-14-00097 K1,ALB,1
LMS,RU-14-00097 K1,AMICA1,49
LMS,RU-14-00097 K1,ANTXR1,102
LMS,RU-14-00097 K1,ANXA2,1167.0280000000057
LMS,RU-14-00097 K1,ANXA4,31
LMS,RU-14-00097 K1,AP1M2,1
LMS,RU-14-00097 K1,AP1S2,214
LMS,RU-14-00097 K1,AREG,12
LMS,RU-14-00097 K1,ARG1,13
LMS,RU-14-00097 K1,ARG2,9
LMS,RU-14-00097 K1,ASCL2,10
LMS,RU-14-00097 K1,ATP6V0D2,1
LMS,RU-14-00097 K1,ATP8B4,6
LMS,RU-14-00097 K1,AURKA,136
LMS,RU-14-00097 K1,AURKB,41
LMS,RU-14-00097 K1,AXIN2,53
LMS,RU-14-00097 K1,AXL,212
LMS,RU-14-00097 K1,B2M,1897.0160000000033
LMS,RU-14-00097 K1,B3GAT1,6
LMS,RU-14-00097 K1,BATF,4
LMS,RU-14-00097 K1,BCAM,24
LMS,RU-14-00097 K1,BCL11A,17
LMS,RU-14-00097 K1,BCL11B,8
LMS,RU-14-00097 K1,BCL2,75
LMS,RU-14-00097 K1,BCL6,60
LMS,RU-14-00097 K1,BIM,9
LMS,RU-14-00097 K1,BIRC5,251.07700000000477
LMS,RU-14-00097 K1,BLNK,5
LMS,RU-14-00097 K1,BNC1,30
LMS,RU-14-00097 K1,BNIP3L,425
LMS,RU-14-00097 K1,BRAF,96
LMS,RU-14-00097 K1,BRCA1,106
LMS,RU-14-00097 K1,BRCA2,7
LMS,RU-14-00097 K1,BST1,80
LMS,RU-14-00097 K1,BST2,140
LMS,RU-14-00097 K1,BTLA,12
LMS,RU-14-00097 K1,BTN1A1,14
LMS,RU-14-00097 K1,BTN2A1,19
LMS,RU-14-00097 K1,BTN2A2,47
LMS,RU-14-00097 K1,BTN3A1,8
LMS,RU-14-00097 K1,BTN3A2,10
LMS,RU-14-00097 K1,BTN3A3,10
LMS,RU-14-00097 K1,BTNL2,28
LMS,RU-14-00097 K1,BTNL8,26
LMS,RU-14-00097 K1,BTNL9,63
LMS,RU-14-00097 K1,BUB1,31
LMS,RU-14-00097 K1,C10orf54,8
LMS,RU-14-00097 K1,C1orf210,17
LMS,RU-14-00097 K1,C5AR2,24
LMS,RU-14-00097 K1,CADM1,26
LMS,RU-14-00097 K1,CALR,1341.024000000005
LMS,RU-14-00097 K1,CANX,919
LMS,RU-14-00097 K1,CASP3,46
LMS,RU-14-00097 K1,CASP8,30
LMS,RU-14-00097 K1,CCKBR,15
LMS,RU-14-00097 K1,CCL19,7
